ProdTaken,Age,CityTier,DurationOfPitch,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome
0,-0.011739234733121834,2,0.008196721311475405,3,0,5,7,0,5,0.17837179303425543
0,-1.0226474257285505,1,0.008196721311475405,5,2,3,1,0,3,0.21165462028297058
0,1.4484614855936084,1,0.23770491803278693,3,3,5,5,1,5,0.3161407891234464
1,0.3252301622653544,3,0.21311475409836067,4,1,4,3,1,5,0.2364299023321526
1,1.673107750259259,3,0.04918032786885246,3,1,4,1,1,4,0.22979585986609063
0,-0.7980011610628996,1,0.14754098360655737,3,1,5,2,1,4,0.2653207477630582
0,0.21290702993252897,1,0.07377049180327869,3,2,3,1,0,3,0.18974589979319806
0,-0.6856780287300742,3,0.02459016393442623,3,1,3,2,1,1,0.2441900939822683
0,0.43755329459817977,3,0.09016393442622951,5,2,4,2,0,1,0.20630029279878787
1,-0.6856780287300742,3,0.008196721311475405,3,0,4,2,1,5,0.16689530907676242
1,0.774522691596656,1,0.032786885245901634,3,0,5,5,0,5,0.16750957226806445
0,0.5498764269310051,1,0.02459016393442623,3,3,3,1,1,4,0.3261839923012347
0,2.0100771472577352,1,0.02459016393442623,5,4,3,5,0,4,0.3397592088290096
0,-0.011739234733121834,1,0.13934426229508196,3,0,3,1,0,3,0.17961055713671453
0,-0.34870863173159805,1,0.0819672131147541,3,1,3,1,0,5,0.23034869673826247
0,0.3252301622653544,1,0.07377049180327869,3,2,3,2,0,3,0.19104609021478738
0,-0.011739234733121834,3,0.008196721311475405,3,2,5,1,0,3,0.21470546079977068
0,-0.23638549939877262,1,0.07377049180327869,3,2,3,2,1,1,0.21470546079977068
0,1.5607846179264337,2,0.04918032786885246,3,3,4,2,1,3,0.2869223366571797
0,0.10058389759970357,3,0.02459016393442623,3,2,5,4,0,4,0.21389668093122302
0,-0.34870863173159805,3,0.13114754098360654,3,2,5,2,0,1,0.20603411208255698
0,-0.011739234733121834,1,0.1639344262295082,3,0,3,4,0,5,0.18089027211859376
1,2.3470465442562114,1,0.06557377049180328,4,1,5,1,1,4,0.24578717827965355
0,0.3252301622653544,1,0.008196721311475405,3,0,4,4,0,1,0.1677655152644403
0,-0.12406236706594724,3,0.07377049180327869,1,2,5,3,0,1,0.19082086037797663
0,1.2238152209279576,1,0.04098360655737705,3,1,3,2,0,5,0.22418558938553207
0,-1.1349705580613758,3,0.09836065573770493,1,0,3,1,0,3,0.1692704600831303
0,1.5607846179264337,1,0.09836065573770493,4,3,4,4,0,1,0.2778721923053297
0,-2.1458787490568043,1,0.008196721311475405,3,0,3,2,0,5,0.15982104465693403
0,-0.23638549939877262,1,0.008196721311475405,4,2,3,1,0,1,0.19823296955302117
0,-1.1349705580613758,3,0.02459016393442623,5,2,3,4,0,4,0.19524355535535126
1,2.0100771472577352,3,0.11475409836065574,1,3,3,7,1,3,0.2835336513851635
0,2.1224002795905608,1,0.19672131147540983,3,3,4,5,1,4,0.2805339994676386
0,-0.34870863173159805,1,0.2213114754098361,4,0,3,2,0,1,0.16410041155633817
0,0.3252301622653544,1,0.02459016393442623,1,2,3,6,0,3,0.2086140174860255
0,-0.34870863173159805,1,0.24590163934426235,3,2,3,5,0,3,0.1989086590634534
1,-0.6856780287300742,3,0.02459016393442623,4,0,3,1,0,5,0.1718401277667438
1,-0.23638549939877262,3,0.07377049180327869,3,2,3,1,1,5,0.19056491738160078
0,0.10058389759970357,1,0.06557377049180328,1,0,3,2,0,3,0.17004852679211288
0,-0.34870863173159805,1,0.02459016393442623,3,2,3,2,0,5,0.21178771064108604
0,-1.0226474257285505,3,0.07377049180327869,4,2,5,2,0,4,0.19169106656565452
1,-0.6856780287300742,1,0.1885245901639344,3,2,3,2,1,5,0.20658694895472882
0,0.21290702993252897,3,0.18032786885245905,4,2,3,4,1,1,0.20598292348328182
0,1.5607846179264337,3,0.02459016393442623,3,1,4,3,0,4,0.25180695755441346
0,0.43755329459817977,1,0.1885245901639344,3,2,3,4,1,5,0.19929769241794468
0,-0.011739234733121834,1,0.04098360655737705,3,0,3,1,1,5,0.17400028665615594
0,-0.4610317640644234,3,0.04918032786885246,3,2,3,7,0,1,0.24568480108110322
0,-0.011739234733121834,3,0.02459016393442623,3,2,4,1,1,1,0.21470546079977068
0,0.21290702993252897,1,0.21311475409836067,3,1,3,4,0,1,0.25512397878744447
0,-1.3596168227270267,3,0.1557377049180328,1,2,3,3,0,1,0.20712954810704562
0,1.673107750259259,1,0.23770491803278693,1,3,3,3,1,4,0.2789471528901083
0,-0.011739234733121834,1,0.05737704918032786,4,2,3,2,1,4,0.21470546079977068
0,-1.1349705580613758,3,0.09016393442622951,4,2,3,2,1,3,0.2023894838141649
1,-1.1349705580613758,1,0.14754098360655737,3,0,3,2,1,5,0.16783717930342554
0,-0.011739234733121834,1,0.02459016393442623,4,0,3,1,0,3,0.21470546079977068
0,0.5498764269310051,2,0.09016393442622951,3,3,5,1,0,3,0.31531153381518867
0,1.673107750259259,1,0.07377049180327869,3,0,5,1,0,1,0.1735293515428244
0,-0.011739234733121834,1,0.09836065573770493,3,0,3,5,0,3,0.1804807633243924
0,-0.23638549939877262,1,0.1557377049180328,3,1,3,3,0,3,0.23917361125330167
0,-1.3596168227270267,1,0.008196721311475405,3,0,3,5,0,5,0.17638567538237884
0,-0.011739234733121834,1,0.06557377049180328,1,0,5,1,0,1,0.17995863961178568
0,-0.9103242933957251,2,0.14754098360655737,4,1,5,2,0,3,0.22510698417248512
1,1.336138353260783,1,0.07377049180327869,4,2,5,4,0,3,0.21470546079977068
1,-0.9103242933957251,1,0.12295081967213116,3,1,3,1,1,5,0.22065357603554536
0,1.89775401492491,1,0.008196721311475405,3,3,3,7,0,4,0.3207272876185016
0,2.0100771472577352,1,0.008196721311475405,1,3,3,3,0,5,0.29415016687483364
0,-0.12406236706594724,3,0.032786885245901634,3,2,4,4,1,4,0.23831364278547884
1,-0.6856780287300742,3,0.008196721311475405,5,0,3,2,0,3,0.15724113925346547
0,-0.7980011610628996,3,0.07377049180327869,3,2,5,1,0,3,0.19225414115768139
0,-0.6856780287300742,1,0.07377049180327869,3,3,4,4,0,1,0.3114519134298409
0,-0.34870863173159805,1,0.008196721311475405,3,0,5,6,0,1,0.17400028665615594
1,-0.6856780287300742,1,0.07377049180327869,4,0,4,2,0,4,0.15623784270767216
0,-1.1349705580613758,1,0.09836065573770493,3,0,5,1,0,5,0.16481705194619056
0,-0.12406236706594724,1,0.04098360655737705,4,2,3,2,0,5,0.20280923032822132
0,-0.12406236706594724,3,0.13934426229508196,4,2,5,5,0,5,0.20114048199185078
0,-0.011739234733121834,1,0.008196721311475405,3,0,3,1,0,3,0.1783410798746903
0,-0.011739234733121834,1,0.04918032786885246,1,0,3,1,0,5,0.17916009746309303
0,2.1224002795905608,1,0.008196721311475405,3,0,5,3,0,5,0.16447920719097445
0,1.1114920885951323,1,0.02459016393442623,3,3,3,4,0,5,0.3190994901615512
0,-0.011739234733121834,3,0.04098360655737705,3,2,3,2,1,5,0.21470546079977068
0,-0.5733548963972488,3,0.06557377049180328,3,2,3,5,0,5,0.23755605151620632
0,-0.34870863173159805,1,0.008196721311475405,4,0,4,6,0,1,0.17705112717295604
0,0.43755329459817977,1,0.04918032786885246,1,0,3,3,1,1,0.1651037081021315
0,-0.011739234733121834,1,0.0819672131147541,3,2,3,4,0,3,0.21470546079977068
0,-0.6856780287300742,3,0.07377049180327869,3,1,3,2,0,3,0.2538237883658551
1,0.9991689562623067,3,0.0819672131147541,3,1,3,5,0,3,0.24668809762689656
1,-0.011739234733121834,1,0.02459016393442623,4,0,5,3,1,3,0.18065480456192798
1,-0.6856780287300742,1,0.008196721311475405,1,1,4,2,0,3,0.21955814001105675
0,0.8868458239294814,1,0.17213114754098363,5,1,5,3,1,3,0.2544175761174471
0,-0.6856780287300742,2,0.07377049180327869,1,0,4,1,0,1,0.1649194291447409
1,-0.011739234733121834,1,0.02459016393442623,3,0,3,7,1,3,0.21470546079977068
0,0.8868458239294814,1,0.24590163934426235,3,1,3,5,1,5,0.2393578902106923
0,1.2238152209279576,3,0.06557377049180328,3,2,5,5,0,4,0.19949220909519033
1,-0.34870863173159805,2,0.0819672131147541,3,0,3,2,0,1,0.17139990581297734
0,0.3252301622653544,1,0.07377049180327869,4,1,4,3,0,1,0.2841683900161756
0,-1.0226474257285505,3,0.04918032786885246,3,2,5,1,0,1,0.22996990110362622
0,0.774522691596656,1,0.04918032786885246,4,0,3,4,0,1,0.17569974815209158
0,1.7854308825920846,1,0.02459016393442623,1,3,4,5,0,1,0.3132537521243269
0,1.336138353260783,1,0.04918032786885246,3,2,3,3,0,3,0.21141915272630482
0,0.3252301622653544,1,0.02459016393442623,3,0,3,3,0,1,0.1673355310305289
0,-0.011739234733121834,1,0.17213114754098363,3,0,4,2,0,5,0.1783410798746903
0,-0.34870863173159805,3,0.07377049180327869,5,2,5,4,0,5,0.1920493867605807
0,-0.7980011610628996,3,0.13934426229508196,3,2,3,1,0,3,0.19759823092200907
0,-0.011739234733121834,1,0.0819672131147541,3,0,3,2,0,4,0.1809312229980139
0,0.774522691596656,3,0.07377049180327869,3,2,3,1,0,4,0.192141526239276
0,-0.7980011610628996,1,0.06557377049180328,3,0,3,2,0,5,0.1563709330657876
0,2.2347234119233863,1,0.008196721311475405,1,2,3,1,0,3,0.19349290526014049
0,1.336138353260783,1,0.06557377049180328,3,1,4,4,0,4,0.25047605397325906
0,-0.34870863173159805,1,0.13114754098360654,3,3,5,1,0,4,0.3174409795450357
1,-1.0226474257285505,3,0.008196721311475405,3,0,3,4,0,3,0.17310960502876802
1,-0.9103242933957251,3,0.11475409836065574,3,2,4,6,0,3,0.20234853293474478
1,-0.34870863173159805,3,0.07377049180327869,4,2,4,1,1,5,0.19041135158377528
0,-0.23638549939877262,3,0.06557377049180328,3,0,3,2,0,3,0.1679395565019759
1,-1.471939955059852,1,0.0819672131147541,3,0,5,3,1,3,0.1758021253506419
0,-1.471939955059852,3,0.11475409836065574,3,0,4,2,0,1,0.16414136243575833
0,0.774522691596656,1,0.02459016393442623,3,1,3,6,1,1,0.2478449599705154
0,-0.9103242933957251,3,0.1639344262295082,4,2,3,2,0,4,0.23157722312086654
0,-0.7980011610628996,2,0.008196721311475405,3,0,3,1,0,1,0.16445873175126438
0,-0.011739234733121834,1,0.04098360655737705,3,2,3,1,1,4,0.21470546079977068
0,-0.011739234733121834,1,0.04098360655737705,4,0,4,1,0,1,0.21470546079977068
0,1.1114920885951323,3,0.07377049180327869,3,2,3,4,1,5,0.190329449824935
1,-1.0226474257285505,1,0.02459016393442623,4,0,5,1,0,4,0.1695468785192162
0,-1.0226474257285505,1,0.008196721311475405,4,0,3,2,0,4,0.1593296341038924
0,-1.0226474257285505,3,0.07377049180327869,3,2,5,1,0,3,0.1934724298204304
0,1.336138353260783,1,0.07377049180327869,4,2,5,5,0,3,0.19235651835623171
0,-0.9103242933957251,1,0.02459016393442623,3,0,4,1,0,5,0.1758840271094822
0,-1.0226474257285505,1,0.24590163934426235,5,2,4,2,0,1,0.21037490530109135
0,-0.4610317640644234,1,0.07377049180327869,3,2,3,3,1,3,0.2087266324044309
0,-0.5733548963972488,1,0.09016393442622951,3,1,3,3,0,1,0.25844100002047543
0,1.89775401492491,1,0.09836065573770493,3,3,3,4,0,3,0.30745920268637766
1,-0.9103242933957251,1,0.008196721311475405,4,0,5,7,0,3,0.16750957226806445
0,0.774522691596656,1,0.23770491803278693,3,3,5,4,0,1,0.3104895677634677
0,0.21290702993252897,1,0.05737704918032786,3,1,4,5,0,3,0.22907921947623827
0,0.9991689562623067,3,0.032786885245901634,3,3,4,1,0,4,0.31333565388316714
0,-0.23638549939877262,1,0.13934426229508196,4,1,4,2,0,1,0.23143389504289605
0,-1.5842630873926775,1,0.17213114754098363,3,2,3,1,0,4,0.1665881774811114
1,0.3252301622653544,1,0.0819672131147541,3,0,5,4,0,1,0.1639877966379328
0,-0.34870863173159805,3,0.008196721311475405,4,1,3,2,1,1,0.21584184770367945
1,-0.011739234733121834,1,0.032786885245901634,3,0,3,2,0,4,0.21470546079977068
0,1.4484614855936084,1,0.1885245901639344,5,3,3,2,1,1,0.2908638588013677
0,-0.34870863173159805,3,0.06557377049180328,3,0,3,1,1,1,0.16695673539589265
0,0.5498764269310051,1,0.07377049180327869,4,0,4,5,0,1,0.19288887978869348
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,2,0,1,0.21470546079977068
0,-0.9103242933957251,1,0.07377049180327869,5,2,5,4,0,1,0.24278752636212866
0,-0.4610317640644234,1,0.07377049180327869,4,2,4,2,0,1,0.21470546079977068
0,0.8868458239294814,1,0.23770491803278693,3,0,3,5,0,3,0.16515489670140668
0,0.5498764269310051,1,0.02459016393442623,3,1,3,3,1,3,0.24697475378283748
0,0.3252301622653544,3,0.0819672131147541,3,2,5,1,0,3,0.1993591187370749
0,-0.4610317640644234,1,0.23770491803278693,3,2,3,2,1,1,0.19663588525563588
0,0.3252301622653544,2,0.05737704918032786,3,3,3,2,1,3,0.3116054792276664
0,-1.471939955059852,1,0.18032786885245905,4,0,5,1,0,3,0.16683388275763222
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,4,1,3,0.21470546079977068
0,0.8868458239294814,1,0.008196721311475405,3,1,4,2,0,3,0.2195069514117816
0,-0.23638549939877262,3,0.23770491803278693,4,0,3,1,0,4,0.16820573721820678
0,-0.5733548963972488,1,0.04918032786885246,4,2,4,4,0,3,0.20350539527836362
0,-0.12406236706594724,3,0.02459016393442623,3,0,3,4,1,3,0.17039660926718403
0,1.2238152209279576,3,0.13934426229508196,3,2,3,1,0,4,0.20924875611703764
0,-0.9103242933957251,1,0.0819672131147541,1,0,3,7,0,5,0.16842072933516247
0,-0.4610317640644234,3,0.07377049180327869,3,2,5,3,0,5,0.20876758328385103
1,-0.7980011610628996,3,0.008196721311475405,4,2,5,2,0,4,0.24277728864227363
0,0.10058389759970357,2,0.09016393442622951,3,2,3,4,0,3,0.20554270152951537
0,-0.23638549939877262,1,0.008196721311475405,4,0,5,2,0,1,0.16841049161530744
0,-0.7980011610628996,3,0.24590163934426235,3,1,4,4,0,4,0.2380269866295379
1,-0.23638549939877262,1,0.02459016393442623,3,0,5,2,1,1,0.1645611089498147
1,1.7854308825920846,1,0.02459016393442623,4,1,3,1,0,5,0.24743545117631402
1,0.10058389759970357,1,0.07377049180327869,3,2,4,5,0,4,0.19303220786666395
0,-0.011739234733121834,1,0.008196721311475405,3,2,5,5,0,4,0.21470546079977068
0,1.2238152209279576,1,0.13114754098360654,3,0,5,1,0,1,0.16756076086733965
0,-0.34870863173159805,1,0.06557377049180328,3,0,3,2,0,1,0.17375458137963515
0,2.0100771472577352,3,0.2213114754098361,4,4,3,2,0,3,0.3438440590511681
0,-0.34870863173159805,1,0.008196721311475405,3,2,3,1,0,4,0.19947173365548027
0,-1.2472936903942013,1,0.032786885245901634,3,0,3,2,0,3,0.16442801859169925
0,0.10058389759970357,3,0.12295081967213116,3,2,4,1,0,5,0.24492720981183072
0,-0.011739234733121834,3,0.13934426229508196,3,2,4,3,0,1,0.21470546079977068
0,-0.12406236706594724,3,0.008196721311475405,3,2,3,7,0,1,0.21309813878253037
0,-0.9103242933957251,1,0.07377049180327869,3,0,5,2,1,3,0.19168082884579948
0,-0.23638549939877262,1,0.09016393442622951,3,2,3,4,1,1,0.20620815332009257
0,0.21290702993252897,3,0.05737704918032786,1,1,3,3,0,4,0.22765617641638855
0,-0.9103242933957251,1,0.02459016393442623,3,2,3,2,0,3,0.23396261184708944
0,1.4484614855936084,3,0.0,3,4,3,5,1,5,0.3412334404881345
0,-1.5842630873926775,1,0.09016393442622951,1,0,3,3,0,1,0.16455087122995968
0,-0.12406236706594724,1,0.05737704918032786,1,2,5,4,1,4,0.2002702758041729
0,0.5498764269310051,1,0.0819672131147541,4,4,3,1,0,1,0.34412047748725405
0,-0.011739234733121834,1,0.23770491803278693,1,2,3,2,0,5,0.17820798951657488
0,-0.34870863173159805,1,0.09016393442622951,4,2,3,2,0,4,0.195161653596511
0,0.3252301622653544,3,0.07377049180327869,3,2,5,2,0,3,0.19082086037797663
0,0.6621995592638306,1,0.07377049180327869,1,0,4,6,0,5,0.19324719998361967
0,-0.23638549939877262,1,0.06557377049180328,4,0,3,2,0,3,0.17086754438051557
0,0.9991689562623067,3,0.008196721311475405,1,3,5,2,0,4,0.3231741026638547
1,-1.0226474257285505,1,0.20491803278688525,3,0,4,2,1,1,0.16798050738139603
0,-1.6965862197255028,1,0.2213114754098361,4,0,3,2,1,3,0.17213702164253977
0,1.4484614855936084,1,0.17213114754098363,3,3,3,3,1,4,0.25845123774033046
0,-0.5733548963972488,1,0.04918032786885246,1,0,3,4,0,5,0.17723540613034666
0,0.774522691596656,1,0.06557377049180328,3,4,3,1,1,4,0.3383464034890149
0,-0.7980011610628996,1,0.06557377049180328,4,0,4,2,0,5,0.16524703618010197
0,0.8868458239294814,1,0.04918032786885246,5,2,5,2,1,3,0.2023894838141649
0,-0.6856780287300742,3,0.02459016393442623,3,2,5,1,0,1,0.19791560023751512
0,-0.12406236706594724,1,0.07377049180327869,3,2,3,1,1,1,0.19106656565449745
0,-0.34870863173159805,1,0.07377049180327869,1,2,3,2,0,4,0.19169106656565452
0,1.336138353260783,1,0.21311475409836067,3,0,5,2,0,3,0.17620139642498825
0,0.21290702993252897,1,0.09016393442622951,3,2,5,3,0,5,0.19837629763099163
0,-0.011739234733121834,1,0.1639344262295082,4,0,5,2,0,1,0.21470546079977068
0,-0.23638549939877262,1,0.1557377049180328,1,2,5,2,0,3,0.19664612297549092
0,-1.0226474257285505,1,0.2295081967213115,5,2,5,1,0,4,0.19664612297549092
0,-1.8089093520583281,1,0.04918032786885246,3,0,3,2,0,1,0.17523905075861504
1,-2.1458787490568043,3,0.032786885245901634,3,0,3,2,1,5,0.1593910604230226
0,0.21290702993252897,1,0.032786885245901634,4,2,3,1,0,4,0.17474764020557343
0,0.3252301622653544,1,0.13114754098360654,4,1,3,2,0,1,0.250158684657753
0,-0.011739234733121834,1,0.07377049180327869,3,2,3,2,0,5,0.21470546079977068
0,-0.011739234733121834,1,0.1639344262295082,3,2,3,4,0,1,0.20237924609430988
0,0.21290702993252897,1,0.04098360655737705,4,2,3,1,0,3,0.19494666147955528
0,0.8868458239294814,1,0.02459016393442623,4,2,3,2,0,4,0.20239972153401994
0,0.10058389759970357,1,0.02459016393442623,4,1,3,4,1,5,0.22273183316611725
1,-0.23638549939877262,3,0.09016393442622951,4,1,5,1,0,5,0.24883801879645365
0,-0.011739234733121834,1,0.09016393442622951,3,0,4,2,0,1,0.21470546079977068
0,0.3252301622653544,1,0.13934426229508196,3,1,3,7,1,4,0.22466676221871865
0,0.774522691596656,2,0.008196721311475405,3,2,3,5,1,5,0.20212330309793403
0,1.2238152209279576,1,0.04098360655737705,4,3,3,3,0,5,0.2989618952066995
1,-0.23638549939877262,3,0.13114754098360654,5,2,3,7,1,1,0.19902127398185876
0,-0.011739234733121834,1,0.02459016393442623,3,0,3,2,1,3,0.21470546079977068
0,-0.011739234733121834,1,0.07377049180327869,1,0,3,1,0,4,0.17933413870062861
0,-1.1349705580613758,1,0.02459016393442623,3,0,3,3,0,3,0.16974139519646186
1,0.3252301622653544,1,0.06557377049180328,3,0,5,4,1,3,0.16550297917647783
0,-0.9103242933957251,3,0.09016393442622951,4,2,3,1,0,4,0.20341325579966832
0,-0.12406236706594724,1,0.04918032786885246,3,1,5,5,0,4,0.2253117385695858
0,-1.3596168227270267,1,0.02459016393442623,1,2,3,2,0,1,0.19662564753578085
0,0.21290702993252897,1,0.10655737704918032,3,2,4,5,0,3,0.19753680460287887
0,1.336138353260783,1,0.1885245901639344,3,3,4,4,0,4,0.3113597739511456
0,1.4484614855936084,1,0.14754098360655737,4,1,5,6,0,3,0.279172382726919
0,-1.9212324843911537,3,0.02459016393442623,3,0,3,2,0,4,0.17181965232703372
0,-0.34870863173159805,1,0.032786885245901634,3,2,4,2,0,5,0.19894960994287353
0,-0.12406236706594724,1,0.06557377049180328,3,0,4,3,0,1,0.16393660803865764
0,1.336138353260783,1,0.05737704918032786,4,3,3,3,1,5,0.28630807346587767
0,-0.12406236706594724,1,0.032786885245901634,1,2,5,7,0,1,0.21337455721861628
0,1.89775401492491,1,0.1885245901639344,3,3,3,4,0,1,0.3217305841642949
0,0.6621995592638306,1,0.13114754098360654,4,3,3,2,0,3,0.3235426605786359
1,-0.23638549939877262,3,0.07377049180327869,3,2,3,4,1,3,0.19022707262638466
0,0.10058389759970357,1,0.07377049180327869,3,2,3,1,0,5,0.19180368148405988
0,-0.011739234733121834,3,0.04918032786885246,4,2,4,2,1,5,0.21470546079977068
0,-0.4610317640644234,3,0.02459016393442623,3,2,3,2,0,3,0.19968672577243599
0,-0.5733548963972488,1,0.02459016393442623,3,2,4,1,0,4,0.19932840557750978
0,-0.6856780287300742,3,0.04918032786885246,3,2,3,2,0,1,0.19938983189664
0,1.336138353260783,1,0.13934426229508196,3,0,5,5,1,1,0.1698130592354471
0,0.10058389759970357,1,0.02459016393442623,4,0,4,2,0,1,0.1683081144167571
0,1.1114920885951323,3,0.02459016393442623,1,3,4,7,0,1,0.30684493949507563
0,1.336138353260783,1,0.008196721311475405,3,3,3,5,0,3,0.3007739716210405
0,0.43755329459817977,3,0.19672131147540983,3,1,3,4,1,3,0.21583160998382442
0,-1.9212324843911537,3,0.0819672131147541,3,0,5,2,0,1,0.17125657773500688
0,-0.4610317640644234,3,0.13934426229508196,3,2,3,2,1,1,0.19828415815229633
0,-0.12406236706594724,1,0.2213114754098361,3,2,3,7,0,3,0.1980691660353406
0,0.774522691596656,2,0.008196721311475405,3,0,3,5,1,3,0.1760375929073077
1,-0.011739234733121834,1,0.07377049180327869,4,0,3,2,1,4,0.21470546079977068
0,0.10058389759970357,1,0.04098360655737705,3,0,3,1,0,5,0.17717397981121646
0,1.7854308825920846,1,0.20491803278688525,1,1,3,4,0,3,0.2150433055549868
1,1.2238152209279576,3,0.06557377049180328,3,0,3,3,1,4,0.1705092241855894
1,-0.5733548963972488,1,0.02459016393442623,3,0,4,2,0,3,0.15758922172853662
0,-1.2472936903942013,1,0.06557377049180328,3,0,3,2,0,4,0.1696390179979115
0,-0.011739234733121834,1,0.1885245901639344,4,0,4,6,0,1,0.17953889309772927
0,-0.011739234733121834,1,0.04918032786885246,4,2,3,2,0,4,0.21470546079977068
0,2.5716928089218625,1,0.008196721311475405,5,1,3,4,0,5,0.2547451831528082
0,-0.4610317640644234,1,0.18032786885245905,1,0,4,2,0,1,0.16409017383648314
0,-0.011739234733121834,3,0.008196721311475405,5,2,3,2,0,1,0.24084235958967218
0,-0.34870863173159805,1,0.1639344262295082,4,0,3,2,0,4,0.17331435942586867
1,-1.5842630873926775,3,0.06557377049180328,3,0,3,2,1,1,0.16661889064067653
0,0.774522691596656,1,0.02459016393442623,1,1,3,2,1,4,0.22399107270828642
0,-0.23638549939877262,1,0.02459016393442623,4,0,3,1,1,3,0.1938000368557915
0,0.6621995592638306,3,0.02459016393442623,3,2,3,2,1,3,0.22366346567292533
0,0.43755329459817977,3,0.05737704918032786,3,1,3,2,0,5,0.23793484715084257
0,-0.9103242933957251,1,0.0819672131147541,3,0,3,1,0,5,0.1737750568193452
0,-0.12406236706594724,3,0.07377049180327869,3,2,3,4,0,4,0.18941829275783698
0,0.8868458239294814,1,0.008196721311475405,4,1,3,4,0,1,0.25336309097237864
1,-1.471939955059852,2,0.1885245901639344,5,0,3,2,0,1,0.15924773234505213
1,1.1114920885951323,3,0.0819672131147541,5,3,3,1,0,5,0.27576322201519277
0,-1.2472936903942013,1,0.14754098360655737,5,0,3,2,0,3,0.16692602223632755
0,0.8868458239294814,1,0.23770491803278693,4,3,4,2,0,3,0.31433895042896043
